Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","12.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","12.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","11.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","11.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","12.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","11.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","10.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","9.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","11.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","12.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","12.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","12.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","13.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","14.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","13.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","13.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20172019","2017-2019","%","13.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20182020","2018-2020","%","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","3.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","3.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20082010","2008-2010","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20092011","2009-2011","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20102012","2010-2012","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20112013","2011-2013","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20122014","2012-2014","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20132015","2013-2015","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20142016","2014-2016","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20152017","2015-2017","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20162018","2016-2018","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20172019","2017-2019","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20182020","2018-2020","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20192021","2019-2021","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20002002","2000-2002","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20012003","2001-2003","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20022004","2002-2004","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20032005","2003-2005","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20042006","2004-2006","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20052007","2005-2007","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20062008","2006-2008","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20072009","2007-2009","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20082010","2008-2010","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20092011","2009-2011","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20102012","2010-2012","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20112013","2011-2013","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20122014","2012-2014","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20132015","2013-2015","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20142016","2014-2016","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20152017","2015-2017","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20162018","2016-2018","%","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20172019","2017-2019","%","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20182020","2018-2020","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20192021","2019-2021","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2000","2000","","-2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","","-1.58","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","","-2.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","","-1.91","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2005","2005","","-1.52","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2006","2006","","-1.42","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2007","2007","","-1.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","","-1.06","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2009","2009","","-0.75","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2010","2010","","-0.85","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2011","2011","","-0.77","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2012","2012","","-0.59","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2013","2013","","-0.52","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2014","2014","","-0.42","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2015","2015","","-0.62","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2016","2016","","-0.37","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2017","2017","","-0.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","","-0.55","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2019","2019","","-0.49","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-0.45","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","","-0.51","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2001","2001","1000 Int$/cap","10.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2002","2002","1000 Int$/cap","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2003","2003","1000 Int$/cap","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2004","2004","1000 Int$/cap","5.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2005","2005","1000 Int$/cap","7.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2006","2006","1000 Int$/cap","7.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2007","2007","1000 Int$/cap","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2008","2008","1000 Int$/cap","2.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2009","2009","1000 Int$/cap","2.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2010","2010","1000 Int$/cap","3.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2011","2011","1000 Int$/cap","3.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2012","2012","1000 Int$/cap","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2013","2013","1000 Int$/cap","4.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2014","2014","1000 Int$/cap","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2015","2015","1000 Int$/cap","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2016","2016","1000 Int$/cap","5.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2017","2017","1000 Int$/cap","9.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2018","2018","1000 Int$/cap","8.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2019","2019","1000 Int$/cap","12.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2020","2020","1000 Int$/cap","12.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/cap/d","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/cap/d","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/cap/d","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/cap/d","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/cap/d","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/cap/d","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/cap/d","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/cap/d","22","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/cap/d","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/cap/d","41","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/cap/d","38","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/cap/d","42","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/cap/d","39","E","Estimated value",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","75.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","76.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","77.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","78.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","79.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","80","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","80.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","81.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","82.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","83.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","84.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","85.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","86.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","86.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","87.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","88.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","89.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","90.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","90.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","91.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","92.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2000","2000","%","38","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2001","2001","%","40.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2002","2002","%","42.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2003","2003","%","44.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2004","2004","%","47","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2005","2005","%","49.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2006","2006","%","51.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2007","2007","%","54","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2008","2008","%","56.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2009","2009","%","58.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2010","2010","%","61.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2011","2011","%","63.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2012","2012","%","66.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2013","2013","%","68.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2014","2014","%","71.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2015","2015","%","73.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2016","2016","%","76.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2017","2017","%","78.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2018","2018","%","81.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2019","2019","%","83.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2020","2020","%","86.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2000","2000","%","5.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2001","2001","%","5.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2004","2004","%","14.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2007","2007","%","14.8","X","Figure from international organizations",""
